offline_datapoint_11 1579155508 251409.000
offline_datapoint_26 1579155508 5031.000
offline_datapoint_9 1579155508 134492160.000
offline_datapoint_3 1579155508 4390834176.000
offline_datapoint_8 1579155506 2209.780
offline_datapoint_1 1579155506 0.667
offline_datapoint_20 1579155506 0.667
offline_datapoint_14 1579155508 186376192.000
offline_datapoint_27 1579155508 410832896.000
offline_datapoint_22 1579155508 0.000
offline_datapoint_5 1579155508 1677.000
offline_datapoint_29 1579155506 0.077
offline_datapoint_10 1579155506 99.921
offline_datapoint_23 1579155506 16384.000
offline_datapoint_4 1579155506 0.001
offline_datapoint_17 1579155506 1.000
offline_datapoint_30 1579155506 0.000
offline_datapoint_6 1579155506 0.130
offline_datapoint_25 1579155506 3.776
offline_datapoint_18 1579155506 36.260
offline_datapoint_12 1579155506 37.416
offline_datapoint_13 1579155506 12555.053
offline_datapoint_21 1579155508 3352072192.000
offline_datapoint_7 1579155508 3073855488.000
offline_datapoint_24 1579155506 0.000
offline_datapoint_2 1579155508 76941.000
offline_datapoint_15 1579155508 5044.000
offline_datapoint_28 1579155508 0.000
offline_datapoint_0 1579155506 14413.197
offline_datapoint_16 1579155506 707.535
offline_datapoint_19 1579155508 0.000
offline_datapoint_11 1579155511 251409.000
offline_datapoint_26 1579155511 5001.000
offline_datapoint_9 1579155511 135565312.000
offline_datapoint_3 1579155511 4420698112.000
offline_datapoint_8 1579155509 5537.591
offline_datapoint_1 1579155509 17.105
offline_datapoint_20 1579155509 93.088
offline_datapoint_14 1579155511 186429440.000
offline_datapoint_27 1579155511 411271168.000
offline_datapoint_22 1579155511 0.000
offline_datapoint_5 1579155511 1701.000
offline_datapoint_29 1579155509 3.992
offline_datapoint_10 1579155509 94.763
offline_datapoint_23 1579155509 30278.275
offline_datapoint_4 1579155509 0.040
offline_datapoint_17 1579155509 16.776
offline_datapoint_30 1579155509 0.000
offline_datapoint_6 1579155509 0.386
offline_datapoint_25 1579155509 11.052
offline_datapoint_18 1579155509 2.749
offline_datapoint_12 1579155509 8.431
offline_datapoint_13 1579155509 7165.335
offline_datapoint_21 1579155511 3355254784.000
offline_datapoint_7 1579155511 3077963776.000
offline_datapoint_24 1579155509 0.000
offline_datapoint_2 1579155511 76941.000
offline_datapoint_15 1579155511 5044.000
offline_datapoint_28 1579155511 0.000
offline_datapoint_0 1579155509 6045.255
offline_datapoint_16 1579155509 25.372
offline_datapoint_19 1579155511 0.000
offline_datapoint_11 1579155514 251409.000
offline_datapoint_26 1579155514 4997.000
offline_datapoint_9 1579155514 135565312.000
offline_datapoint_3 1579155514 4422533120.000
offline_datapoint_8 1579155512 440.793
offline_datapoint_1 1579155512 0.000
offline_datapoint_20 1579155512 0.000
offline_datapoint_14 1579155514 186449920.000
offline_datapoint_27 1579155514 411271168.000
offline_datapoint_22 1579155514 0.000
offline_datapoint_5 1579155514 1701.000
offline_datapoint_29 1579155512 0.038
offline_datapoint_10 1579155512 99.996
offline_datapoint_23 1579155512 13312.000
offline_datapoint_4 1579155512 0.000
offline_datapoint_17 1579155512 1.353
offline_datapoint_30 1579155512 0.000
offline_datapoint_6 1579155512 0.264
offline_datapoint_25 1579155512 1.718
offline_datapoint_18 1579155512 1.011
offline_datapoint_12 1579155512 2.183
offline_datapoint_13 1579155512 3624.167
offline_datapoint_21 1579155514 3355271168.000
offline_datapoint_7 1579155514 3077971968.000
offline_datapoint_24 1579155512 0.000
offline_datapoint_2 1579155514 76941.000
offline_datapoint_15 1579155514 5044.000
offline_datapoint_28 1579155514 0.000
offline_datapoint_0 1579155512 3481.121
offline_datapoint_16 1579155512 35.011
offline_datapoint_19 1579155514 0.000
offline_datapoint_11 1579155517 251409.000
offline_datapoint_26 1579155517 4999.000
offline_datapoint_9 1579155517 134037504.000
offline_datapoint_3 1579155517 4423454720.000
offline_datapoint_8 1579155515 22.341
offline_datapoint_1 1579155515 0.000
offline_datapoint_20 1579155515 0.000
offline_datapoint_14 1579155517 186445824.000
offline_datapoint_27 1579155517 411136000.000
offline_datapoint_22 1579155517 0.000
offline_datapoint_5 1579155517 1701.000
offline_datapoint_29 1579155515 1.778
offline_datapoint_10 1579155515 95.219
offline_datapoint_23 1579155515 17969.548
offline_datapoint_4 1579155515 0.018
offline_datapoint_17 1579155515 20.673
offline_datapoint_30 1579155515 1.000
offline_datapoint_6 1579155515 0.260
offline_datapoint_25 1579155515 1.433
offline_datapoint_18 1579155515 3.625
offline_datapoint_12 1579155515 3.495
offline_datapoint_13 1579155515 3996.103
offline_datapoint_21 1579155517 3356057600.000
offline_datapoint_7 1579155517 3078832128.000
offline_datapoint_24 1579155515 0.000
offline_datapoint_2 1579155517 76941.000
offline_datapoint_15 1579155517 5044.000
offline_datapoint_28 1579155517 0.000
offline_datapoint_0 1579155515 4591.168
offline_datapoint_16 1579155515 18.002
offline_datapoint_19 1579155517 0.000
offline_datapoint_11 1579155520 251409.000
offline_datapoint_26 1579155520 4999.000
offline_datapoint_9 1579155520 134045696.000
offline_datapoint_3 1579155520 4423426048.000
offline_datapoint_8 1579155518 135.681
offline_datapoint_1 1579155518 0.000
offline_datapoint_20 1579155518 0.000
offline_datapoint_14 1579155520 186462208.000
offline_datapoint_27 1579155520 411144192.000
offline_datapoint_22 1579155520 0.000
offline_datapoint_5 1579155520 1700.000
offline_datapoint_29 1579155518 0.851
offline_datapoint_10 1579155518 98.925
offline_datapoint_23 1579155518 12603.077
offline_datapoint_4 1579155518 0.009
offline_datapoint_17 1579155518 4.334
offline_datapoint_30 1579155518 0.000
offline_datapoint_6 1579155518 0.391
offline_datapoint_25 1579155518 1.302
offline_datapoint_18 1579155518 2.079
offline_datapoint_12 1579155518 3.251
offline_datapoint_13 1579155518 4281.019
offline_datapoint_21 1579155520 3356086272.000
offline_datapoint_7 1579155520 3078774784.000
offline_datapoint_24 1579155518 0.000
offline_datapoint_2 1579155520 76941.000
offline_datapoint_15 1579155520 5044.000
offline_datapoint_28 1579155520 0.000
offline_datapoint_0 1579155518 4168.668
offline_datapoint_16 1579155518 255.374
offline_datapoint_19 1579155520 0.000
offline_datapoint_11 1579155523 251409.000
offline_datapoint_26 1579155523 4998.000
offline_datapoint_9 1579155523 134053888.000
offline_datapoint_3 1579155523 4424462336.000
offline_datapoint_8 1579155521 1741.279
offline_datapoint_1 1579155521 0.667
offline_datapoint_20 1579155521 3.000
offline_datapoint_14 1579155523 186445824.000
offline_datapoint_27 1579155523 411136000.000
offline_datapoint_22 1579155523 0.000
offline_datapoint_5 1579155523 1701.000
offline_datapoint_29 1579155521 0.187
offline_datapoint_10 1579155521 99.879
offline_datapoint_23 1579155521 9216.000
offline_datapoint_4 1579155521 0.002
offline_datapoint_17 1579155521 2.667
offline_datapoint_30 1579155521 0.000
offline_datapoint_6 1579155521 0.130
offline_datapoint_25 1579155521 1.172
offline_datapoint_18 1579155521 0.638
offline_datapoint_12 1579155521 2.069
offline_datapoint_13 1579155521 3515.626
offline_datapoint_21 1579155523 3356033024.000
offline_datapoint_7 1579155523 3078569984.000
offline_datapoint_24 1579155521 0.000
offline_datapoint_2 1579155523 76941.000
offline_datapoint_15 1579155523 5044.000
offline_datapoint_28 1579155523 0.000
offline_datapoint_0 1579155521 3317.540
offline_datapoint_16 1579155521 130.837
offline_datapoint_19 1579155523 0.000
offline_datapoint_11 1579155526 251409.000
offline_datapoint_26 1579155526 4998.000
offline_datapoint_9 1579155526 134053888.000
offline_datapoint_3 1579155526 4424462336.000
offline_datapoint_8 1579155524 40.283
offline_datapoint_1 1579155524 0.000
offline_datapoint_20 1579155524 0.000
offline_datapoint_14 1579155526 186474496.000
offline_datapoint_27 1579155526 411136000.000
offline_datapoint_22 1579155526 0.000
offline_datapoint_5 1579155526 1701.000
offline_datapoint_29 1579155524 4.337
offline_datapoint_10 1579155524 94.637
offline_datapoint_23 1579155524 13863.385
offline_datapoint_4 1579155524 0.043
offline_datapoint_17 1579155524 4.328
offline_datapoint_30 1579155524 0.000
offline_datapoint_6 1579155524 0.000
offline_datapoint_25 1579155524 0.780
