offline_datapoint_11 1579154980 251406.000
offline_datapoint_26 1579154980 4749.000
offline_datapoint_9 1579154980 136978432.000
offline_datapoint_3 1579154980 4673748992.000
offline_datapoint_8 1579154978 262.745
offline_datapoint_1 1579154978 0.000
offline_datapoint_20 1579154978 0.000
offline_datapoint_14 1579154980 186421248.000
offline_datapoint_27 1579154980 410595328.000
offline_datapoint_22 1579154980 0.000
offline_datapoint_5 1579154980 1793.000
offline_datapoint_29 1579154978 0.306
offline_datapoint_10 1579154978 96.471
offline_datapoint_23 1579154978 13312.000
offline_datapoint_4 1579154978 0.003
offline_datapoint_17 1579154978 6.669
offline_datapoint_30 1579154978 0.667
offline_datapoint_6 1579154978 0.260
offline_datapoint_25 1579154978 0.912
offline_datapoint_18 1579154978 29.922
offline_datapoint_12 1579154978 27.196
offline_datapoint_13 1579154978 7337.810
offline_datapoint_21 1579154980 3572912128.000
offline_datapoint_7 1579154980 3433926656.000
offline_datapoint_24 1579154978 0.000
offline_datapoint_2 1579154980 76941.000
offline_datapoint_15 1579154980 5044.000
offline_datapoint_28 1579154980 0.000
offline_datapoint_0 1579154978 8356.738
offline_datapoint_16 1579154978 682.054
offline_datapoint_19 1579154980 0.000
offline_datapoint_11 1579154983 251406.000
offline_datapoint_26 1579154983 4738.000
offline_datapoint_9 1579154983 135774208.000
offline_datapoint_3 1579154983 4689035264.000
offline_datapoint_8 1579154981 8178.998
offline_datapoint_1 1579154981 20.598
offline_datapoint_20 1579154981 115.281
offline_datapoint_14 1579154983 186789888.000
offline_datapoint_27 1579154983 411447296.000
offline_datapoint_22 1579154983 0.000
offline_datapoint_5 1579154983 1818.000
offline_datapoint_29 1579154981 14.925
offline_datapoint_10 1579154981 83.986
offline_datapoint_23 1579154981 19140.608
offline_datapoint_4 1579154981 0.149
offline_datapoint_17 1579154981 41.528
offline_datapoint_30 1579154981 0.664
offline_datapoint_6 1579154981 0.130
offline_datapoint_25 1579154981 7.916
offline_datapoint_18 1579154981 1.885
offline_datapoint_12 1579154981 2.016
