605 1579154982 7.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154983 7.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154984 7.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154985 7.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154986 7.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154992 0.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154993 0.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154994 0.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154995 0.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579154996 0.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579155002 0.200000 -1.000000 -101.000000 0.000000 0.000000
605 1579155003 0.200000 -1.000000 -101.000000 0.000000 0.000000
605 1579155004 0.200000 -1.000000 -101.000000 0.000000 0.000000
605 1579155005 0.200000 -1.000000 -101.000000 0.000000 0.000000
605 1579155006 0.200000 -1.000000 -101.000000 0.000000 0.000000
605 1579155027 2.000000 -1.000000 -101.000000 0.000000 0.000000
605 1579155028 2.000000 -1.000000 -101.000000 0.000000 0.000000
605 1579155029 2.000000 -1.000000 -101.000000 0.000000 0.000000
605 1579155030 2.000000 -1.000000 -101.000000 0.000000 0.000000
605 1579155031 2.000000 -1.000000 -101.000000 0.000000 0.000000
605 1579155032 103.600000 -1.000000 -101.000000 0.000000 0.000000
605 1579155033 103.600000 -1.000000 -101.000000 0.000000 0.000000
605 1579155034 103.600000 -1.000000 -101.000000 0.000000 0.000000
605 1579155035 103.600000 -1.000000 -101.000000 0.000000 0.000000
605 1579155036 103.600000 -1.000000 -101.000000 0.000000 0.000000
605 1579155042 0.400000 -1.000000 -101.000000 0.000000 0.000000
605 1579155105 3.500000 -1.000000 3.500000 3.500000 9.800000
605 1579155104 3.500000 -1.000000 3.500000 3.500000 9.800000
605 1579155103 3.500000 -1.000000 3.500000 3.500000 9.800000
605 1579155102 3.500000 -1.000000 3.500000 3.500000 9.800000
605 1579155101 5.600000 -1.000000 5.600000 5.600000 25.088000
605 1579155100 5.600000 -1.000000 5.600000 5.600000 25.088000
605 1579155099 5.600000 -1.000000 5.600000 5.600000 25.088000
605 1579155098 5.600000 -1.000000 5.600000 5.600000 25.088000
605 1579155097 5.600000 -1.000000 5.600000 5.600000 25.088000
605 1579155086 22.000000 -1.000000 22.000000 22.000000 387.200000
605 1579155085 22.000000 -1.000000 22.000000 22.000000 387.200000
605 1579155084 22.000000 -1.000000 22.000000 22.000000 387.200000
605 1579155083 22.000000 -1.000000 22.000000 22.000000 387.200000
605 1579155082 22.000000 -1.000000 22.000000 22.000000 387.200000
605 1579155081 6.000000 -1.000000 6.000000 6.000000 28.800000
605 1579155080 6.000000 -1.000000 6.000000 6.000000 28.800000
605 1579155079 6.000000 -1.000000 6.000000 6.000000 28.800000
605 1579155078 6.000000 -1.000000 6.000000 6.000000 28.800000
605 1579155077 6.000000 -1.000000 6.000000 6.000000 28.800000
605 1579155061 1.600000 -1.000000 1.600000 1.600000 2.048000
605 1579155060 1.600000 -1.000000 1.600000 1.600000 2.048000
605 1579155059 1.600000 -1.000000 1.600000 1.600000 2.048000
605 1579155058 1.600000 -1.000000 1.600000 1.600000 2.048000
605 1579155057 1.600000 -1.000000 1.600000 1.600000 2.048000
605 1579155056 1.200000 -1.000000 1.200000 1.200000 1.152000
605 1579155055 1.200000 -1.000000 1.200000 1.200000 1.152000
605 1579155054 1.200000 -1.000000 1.200000 1.200000 1.152000
605 1579155053 1.200000 -1.000000 1.200000 1.200000 1.152000
605 1579155052 1.200000 -1.000000 1.200000 1.200000 1.152000
605 1579155051 5.800000 -1.000000 5.800000 5.800000 26.912000
605 1579155050 5.800000 -1.000000 5.800000 5.800000 26.912000
605 1579155049 5.800000 -1.000000 5.800000 5.800000 26.912000
605 1579155048 5.800000 -1.000000 5.800000 5.800000 26.912000
605 1579155047 5.800000 -1.000000 5.800000 5.800000 26.912000
605 1579155046 0.400000 -1.000000 0.400000 0.400000 0.128000
605 1579155045 0.400000 -1.000000 0.400000 0.400000 0.128000
605 1579155044 0.400000 -1.000000 0.400000 0.400000 0.128000
605 1579155043 0.400000 -1.000000 0.400000 0.400000 0.128000
639 1579155105 3.500000 -1.000000 3.500000 3.500000 9.800000
639 1579155104 3.500000 -1.000000 3.500000 3.500000 9.800000
639 1579155103 3.500000 -1.000000 3.500000 3.500000 9.800000
639 1579155102 3.500000 -1.000000 3.500000 3.500000 9.800000
639 1579155051 0.200000 -1.000000 0.200000 0.200000 0.032000
639 1579155050 0.200000 -1.000000 0.200000 0.200000 0.032000
639 1579155049 0.200000 -1.000000 0.200000 0.200000 0.032000
639 1579155048 0.200000 -1.000000 0.200000 0.200000 0.032000
639 1579155047 0.200000 -1.000000 0.200000 0.200000 0.032000
595 1579155036 2.800000 -1.000000 2.800000 2.800000 6.272000
595 1579155035 2.800000 -1.000000 2.800000 2.800000 6.272000
595 1579155034 2.800000 -1.000000 2.800000 2.800000 6.272000
595 1579155033 2.800000 -1.000000 2.800000 2.800000 6.272000
595 1579155032 2.800000 -1.000000 2.800000 2.800000 6.272000
595 1579154981 0.200000 -1.000000 0.200000 0.200000 0.032000
595 1579154980 0.200000 -1.000000 0.200000 0.200000 0.032000
595 1579154979 0.200000 -1.000000 0.200000 0.200000 0.032000
595 1579154978 0.200000 -1.000000 0.200000 0.200000 0.032000
595 1579154977 0.200000 -1.000000 0.200000 0.200000 0.032000
