825 1579155747 2.000000 -1.000000 -101.000000 0.000000 0.000000
825 1579155748 2.000000 -1.000000 -101.000000 0.000000 0.000000
825 1579155749 2.000000 -1.000000 -101.000000 0.000000 0.000000
825 1579155750 2.000000 -1.000000 -101.000000 0.000000 0.000000
825 1579155751 2.000000 -1.000000 -101.000000 0.000000 0.000000
825 1579155819 16.666667 -1.000000 16.666667 16.666667 555.555556
825 1579155818 16.666667 -1.000000 16.666667 16.666667 555.555556
825 1579155817 16.666667 -1.000000 16.666667 16.666667 555.555556
825 1579155801 3.200000 -1.000000 3.200000 3.200000 20.480000
825 1579155800 3.200000 -1.000000 3.200000 3.200000 20.480000
825 1579155799 3.200000 -1.000000 3.200000 3.200000 20.480000
825 1579155798 3.200000 -1.000000 3.200000 3.200000 20.480000
825 1579155797 3.200000 -1.000000 3.200000 3.200000 20.480000
825 1579155796 0.800000 -1.000000 0.800000 0.800000 1.280000
825 1579155795 0.800000 -1.000000 0.800000 0.800000 1.280000
825 1579155794 0.800000 -1.000000 0.800000 0.800000 1.280000
825 1579155793 0.800000 -1.000000 0.800000 0.800000 1.280000
825 1579155792 0.800000 -1.000000 0.800000 0.800000 1.280000
825 1579155771 4.000000 -1.000000 4.000000 4.000000 32.000000
825 1579155770 4.000000 -1.000000 4.000000 4.000000 32.000000
825 1579155769 4.000000 -1.000000 4.000000 4.000000 32.000000
825 1579155768 4.000000 -1.000000 4.000000 4.000000 32.000000
825 1579155767 4.000000 -1.000000 4.000000 4.000000 32.000000
