844 1579155748 0.000000 0.000000 -101.000000 0.000000 0.000000
844 1579155749 0.000000 0.000000 -101.000000 0.000000 0.000000
844 1579155750 0.000000 0.000000 -101.000000 0.000000 0.000000
844 1579155751 0.000000 0.000000 -101.000000 0.000000 0.000000
844 1579155752 8.000000 2.000000 16.000000 16.000000 -20.200000
844 1579155753 8.000000 2.000000 32.000000 32.000000 -20.200000
844 1579155754 8.000000 2.000000 48.000000 48.000000 -20.200000
844 1579155755 8.000000 2.000000 64.000000 64.000000 -20.200000
844 1579155756 8.000000 2.000000 80.000000 80.000000 -20.200000
844 1579155757 0.000000 2.000000 80.000000 80.000000 -20.200000
844 1579155819 -51.000000 0.333333 0.000000 0.000000 3496.666667
844 1579155818 -51.000000 0.333333 17.000000 17.000000 3496.666667
844 1579155817 -51.000000 0.333333 34.000000 34.000000 3496.666667
844 1579155816 -29.000000 0.200000 51.000000 51.000000 2046.928000
844 1579155815 -29.000000 0.200000 56.800000 56.800000 2046.928000
844 1579155814 -29.000000 0.200000 62.600000 62.600000 2046.928000
844 1579155813 -29.000000 0.200000 68.400000 68.400000 2046.928000
844 1579155812 -29.000000 0.200000 74.200000 74.200000 2046.928000
844 1579155811 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155810 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155809 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155808 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155807 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155806 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155805 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155804 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155803 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155802 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155801 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155800 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155799 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155798 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155797 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155796 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155795 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155794 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155793 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155792 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155791 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155790 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155789 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155788 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155787 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155786 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155785 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155784 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155783 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155782 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155781 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155780 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155779 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155778 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155777 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155776 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155775 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155774 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155773 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155772 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155771 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155770 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155769 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155768 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155767 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155766 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155765 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155764 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155763 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155762 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155761 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155760 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155759 0.000000 0.200000 80.000000 80.000000 2040.200000
844 1579155758 0.000000 0.200000 80.000000 80.000000 2040.200000
